Month,Prov,Immig,Char,Sex,Age,    Nodegree,    Highschoolgraduate,    Postsecondary,    University,       Above bachelor degree
10-Jan,Ontario,  Non-landed immigrants,  Labour force,  Female,  15-24,0,0,4.2,2.9,0
10-Jan,Ontario,  Non-landed immigrants,  Labour force,  Female,  25 Years +,6.2,6.8,17.1,17.9,6.9
10-Jan,Ontario,  Non-landed immigrants,  Labour force,  Female,  25-64,5.1,6.7,17.1,17.2,6.9
10-Jan,Ontario,  Non-landed immigrants,  Labour force,  Female,  55 Years +,2.3,1.8,0,2.7,0
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Male,15 Years +,2.5,11.4,13.3,20,7.3
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Male,  15-24,0,2.4,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Male,  25 Years +,0,9,12.2,18.7,7
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Male,  25-64,0,8.9,12.1,18.6,6.9
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Male,  55 Years +,0,0,2.3,2.6,0
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Female,15 Years +,6.7,6.8,20.3,20.3,7.7
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Female,  15-24,0,0,3.5,2.9,0
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Female,  25 Years +,6.2,6.3,16.7,17.4,6.9
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Female,  25-64,5.1,6.3,16.7,16.6,6.9
10-Jan,Ontario,  Non-landed immigrants,    Employment,  Female,  55 Years +,2.3,1.8,0,2.7,0
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,2.1,10.2,11.8,18.4,6.8
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  15-24,0,1.5,0,0,0
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,0,8.7,10.7,17.1,6.5
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  25-64,0,8.6,10.7,17,6.4
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,0,2.2,2.6,0
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,5.1,4.6,17,16.5,6.7
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,-,2.5,1.6,0
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,4.9,4.6,14.5,14.9,6.5
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  25-64,3.8,4.6,14.5,14.9,6.5
10-Jan,Ontario,  Non-landed immigrants,       Full-time employment,  Female,  55 Years +,2.3,1.7,0,1.8,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Male,15 Years +,0,0,1.5,1.7,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  15-24,0,0,0,-,-
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  25 Years +,-,0,1.5,1.7,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  25-64,-,0,1.5,1.7,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Male,  55 Years +,-,-,0,-,-
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Female,15 Years +,1.5,2.1,3.2,3.8,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  15-24,0,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  25 Years +,0,1.7,2.2,2.5,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  25-64,0,1.6,2.2,1.7,0
10-Jan,Ontario,  Non-landed immigrants,       Part-time employment,  Female,  55 Years +,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Male,15 Years +,0,2.9,0,1.7,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Male,  15-24,0,0,0,0,-
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Male,  25 Years +,-,2.7,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Male,  25-64,-,2.7,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Male,  55 Years +,-,0,-,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Female,15 Years +,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Female,  15-24,-,-,0,-,-
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Female,  25 Years +,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Female,  25-64,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,    Unemployment,  Female,  55 Years +,-,-,0,-,-
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Male,15 Years +,5.6,6.6,8.3,5.3,2.5
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  15-24,4.4,4,0,0,0
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  25 Years +,0,2.6,7.2,4.7,2.3
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  25-64,0,0,5.7,3.7,2.3
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Male,  55 Years +,0,0,2.8,0,0
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Female,15 Years +,10.5,5.7,6.9,14.9,3.5
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  15-24,3.4,0,1.8,4.9,0
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  25 Years +,7.1,5.3,5.1,10,3.4
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  25-64,4.3,4,4.8,9,3
10-Jan,Ontario,  Non-landed immigrants,  Not in labour force,  Female,  55 Years +,5,2.6,2.1,2.4,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Male,15 Years +,0,20.3,0,7.8,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  15-24,0,0,0,0,-
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  25 Years +,-,23.3,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  25-64,-,23.5,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Male,  55 Years +,-,0,-,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Female,15 Years +,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  15-24,-,-,0,-,-
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  25 Years +,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  25-64,-,0,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Unemployment rate,  Female,  55 Years +,-,-,0,-,-
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Male,15 Years +,26.3,54.5,58.6,73.8,73.7
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Male,  15-24,0,36.4,0,0,0
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Male,  25 Years +,0,63.4,59.8,75.4,74.5
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Male,  25-64,0,69.5,64.4,79.1,74.2
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Male,  55 Years +,0,0,45.1,61.9,0
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Female,15 Years +,39.2,52.7,71.7,56.7,68.1
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Female,  15-24,0,0,57.4,37.2,0
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Female,  25 Years +,46.6,52.1,75.2,62.4,66.3
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Female,  25-64,54.3,58.9,76.3,63.4,69.7
10-Jan,Ontario,  Non-landed immigrants,Employment rate,  Female,  55 Years +,31.5,40.9,0,52.9,0
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Male,15 Years +,203.9,376.9,578,739.8,289.4
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Male,  15-24,34.1,35.6,26.8,14,2
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Male,  25 Years +,169.9,341.2,551.2,725.7,287.4
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Male,  25-64,154.6,324.8,522.2,690.6,268.6
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Male,  55 Years +,64.8,86.7,133.8,170,80.8
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Female,15 Years +,158.7,352.1,563.8,623.4,204.6
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Female,  15-24,25.1,31.4,27.5,16.1,2.7
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Female,  25 Years +,133.6,320.7,536.3,607.3,201.9
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Female,  25-64,126.4,306.8,523.9,595.5,196.9
10-Feb,Canada,  Total Landed immigrants,  Labour force,  Female,  55 Years +,47.5,82.5,116.4,100.5,38.4
10-Feb,Canada,  Total Landed immigrants,    Employment,  Male,15 Years +,171.5,331.7,529.5,677.6,268.7
10-Feb,Canada,  Total Landed immigrants,    Employment,  Male,  15-24,22.1,27.4,22.1,11.7,1.7
10-Feb,Canada,  Total Landed immigrants,    Employment,  Male,  25 Years +,149.4,304.3,507.4,665.9,267
10-Feb,Canada,  Total Landed immigrants,    Employment,  Male,  25-64,135.5,289,479.6,631.7,248.7
10-Feb,Canada,  Total Landed immigrants,    Employment,  Male,  55 Years +,54.9,79.7,123.5,159.7,76.3
10-Feb,Canada,  Total Landed immigrants,    Employment,  Female,15 Years +,133,318.8,519.6,568.3,189.9
10-Feb,Canada,  Total Landed immigrants,    Employment,  Female,  15-24,21.6,25.3,24.1,15,2.7
10-Feb,Canada,  Total Landed immigrants,    Employment,  Female,  25 Years +,111.4,293.5,495.5,553.3,187.2
10-Feb,Canada,  Total Landed immigrants,    Employment,  Female,  25-64,104.5,280.8,484.8,541.4,182.2
10-Feb,Canada,  Total Landed immigrants,    Employment,  Female,  55 Years +,41.5,77.3,110.2,95.1,37
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Male,15 Years +,142.6,293.2,476.3,612.4,243.7
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Male,  15-24,9.2,15.7,12.1,9.9,0
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25 Years +,133.3,277.5,464.2,602.5,242.5
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Male,  25-64,123.2,267.6,444.6,579.5,229.9
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Male,  55 Years +,46,68.9,107.2,136.1,65.8
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Female,15 Years +,94.3,242,400.7,457.5,151.1
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Female,  15-24,6.1,10.4,15.2,10.1,2.6
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25 Years +,88.2,231.7,385.5,447.3,148.5
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Female,  25-64,84.4,223.4,379.8,442.5,146.5
10-Feb,Canada,  Total Landed immigrants,       Full-time employment,  Female,  55 Years +,32,56.9,80.6,69.5,25.4
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Male,15 Years +,28.9,38.5,53.2,65.2,25
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Male,  15-24,12.8,11.7,10,1.8,0
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25 Years +,16.1,26.8,43.2,63.4,24.6
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Male,  25-64,12.3,21.4,35,52.3,18.8
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Male,  55 Years +,9,10.8,16.2,23.6,10.6
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,15 Years +,38.7,76.7,118.8,110.8,38.9
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,  15-24,15.4,14.9,8.9,4.9,0
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25 Years +,23.3,61.8,110,105.9,38.7
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,  25-64,20,57.4,105,98.9,35.7
10-Feb,Canada,  Total Landed immigrants,       Part-time employment,  Female,  55 Years +,9.5,20.4,29.5,25.5,11.6
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,15 Years +,32.4,45.2,48.5,62.2,20.7
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  15-24,12,8.3,4.7,2.3,0
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  25 Years +,20.4,36.9,43.8,59.8,20.3
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  25-64,19.1,35.8,42.6,58.9,19.9
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Male,  55 Years +,9.8,6.9,10.3,10.2,4.5
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,15 Years +,25.7,33.3,44.2,55.1,14.7
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  15-24,3.5,6.1,3.4,0,-
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  25 Years +,22.2,27.2,40.8,54.1,14.7
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  25-64,21.9,26,39.1,54.1,14.7
10-Feb,Canada,  Total Landed immigrants,    Unemployment,  Female,  55 Years +,6,5.2,6.3,5.4,0
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,15 Years +,296.4,168.5,235.8,184.5,80.2
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  15-24,59.9,20,12.4,4.7,1.5
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25 Years +,236.5,148.5,223.4,179.8,78.7
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  25-64,56,69.5,75.5,90.1,36
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Male,  55 Years +,209.9,110.3,188,122.1,55.9
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,15 Years +,491.3,324.5,265.3,244.7,75
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  15-24,44.4,19.3,13.3,8.3,0
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25 Years +,446.8,305.3,251.9,236.4,73.9
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  25-64,141.2,153.5,134.5,164.6,49.7
10-Feb,Canada,  Total Landed immigrants,  Not in labour force,  Female,  55 Years +,377.4,210.1,171.1,107.3,36.2
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,15 Years +,15.9,12,8.4,8.4,7.2
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  15-24,35.2,23.3,17.5,16.4,0
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25 Years +,12,10.8,7.9,8.2,7.1
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  25-64,12.4,11,8.2,8.5,7.4
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Male,  55 Years +,15.1,8,7.7,6,5.6
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,15 Years +,16.2,9.5,7.8,8.8,7.2
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  15-24,13.9,19.4,12.4,0,-
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25 Years +,16.6,8.5,7.6,8.9,7.3
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  25-64,17.3,8.5,7.5,9.1,7.5
10-Feb,Canada,  Total Landed immigrants,Unemployment rate,  Female,  55 Years +,12.6,6.3,5.4,5.4,0
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,15 Years +,34.3,60.8,65.1,73.3,72.7
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  15-24,23.5,49.2,56.4,62.6,48.6
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  25 Years +,36.8,62.1,65.5,73.5,73
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  25-64,64.3,73.3,80.2,80.9,81.6
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Male,  55 Years +,20,40.5,38.4,54.7,55.8
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,15 Years +,20.5,47.1,62.7,65.5,67.9
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  15-24,31.1,50,58.9,61.5,69.2
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  25 Years +,19.2,46.9,62.9,65.6,67.9
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  25-64,39.1,61,73.6,71.2,73.9
10-Feb,Canada,  Total Landed immigrants,Employment rate,  Female,  55 Years +,9.8,26.4,38.3,45.8,49.6
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,15 Years +,11,32.8,40.1,67.9,24.7
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  15-24,4.9,6.3,4.2,3.2,0
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  25 Years +,6.1,26.6,35.9,64.6,24.5
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  25-64,6.1,26.4,35.2,63.7,24.5
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Male,  55 Years +,0,3.1,3.2,7.3,2.4
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,15 Years +,11.2,20.5,45,60.8,19.3
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  15-24,2.9,4,8.5,5.9,0
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  25 Years +,8.3,16.5,36.5,54.9,18.8
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  25-64,7.5,16.5,36.5,53.3,18.7
10-Feb,Canada,  Non-landed immigrants,  Labour force,  Female,  55 Years +,1.9,3.1,3.1,5.2,2.2
10-Feb,Canada,  Non-landed immigrants,    Employment,  Male,15 Years +,7.9,28,36.2,61.4,23.7
10-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  15-24,3,5.4,3.2,2.2,0
10-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  25 Years +,5,22.7,33,59.2,23.5
10-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  25-64,5,22.5,32.5,58.4,23.5
10-Feb,Canada,  Non-landed immigrants,    Employment,  Male,  55 Years +,0,1.9,3,6.7,2.2
10-Feb,Canada,  Non-landed immigrants,    Employment,  Female,15 Years +,10.3,18.8,42.5,57.3,18.5
10-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  15-24,2.5,3.2,7.6,5.7,0
10-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  25 Years +,7.8,15.6,34.9,51.6,18
10-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  25-64,7,15.6,34.9,50.1,17.9
10-Feb,Canada,  Non-landed immigrants,    Employment,  Female,  55 Years +,1.9,3,2.9,5.2,2.2
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,15 Years +,6,26.6,33.4,55.2,22
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  15-24,0,4,2.1,2,0
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25 Years +,4.6,22.6,31.3,53.3,21.8
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  25-64,4.6,22.4,30.8,53,21.8
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Male,  55 Years +,0,1.9,2.9,5.9,2.2
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,15 Years +,6.1,14.3,35.1,45.1,16.5
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  15-24,0,1.6,4.7,3.6,0
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25 Years +,5.3,12.7,30.3,41.5,16.4
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  25-64,4.6,12.7,30.3,41.4,16.3
10-Feb,Canada,  Non-landed immigrants,       Full-time employment,  Female,  55 Years +,1.7,2.7,2.5,3.2,2.1
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,15 Years +,2,0,2.8,6.1,1.8
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  15-24,1.6,0,0,0,-
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25 Years +,0,0,1.7,6,1.8
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  25-64,0,0,1.7,5.5,1.8
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Male,  55 Years +,0,-,0,0,0
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,15 Years +,4.2,4.4,7.5,12.2,1.9
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  15-24,1.7,1.6,2.9,2,0
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25 Years +,2.5,2.9,4.6,10.2,1.6
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  25-64,2.4,2.9,4.6,8.7,1.6
10-Feb,Canada,  Non-landed immigrants,       Part-time employment,  Female,  55 Years +,0,0,0,2,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,15 Years +,3.1,4.8,3.9,6.5,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  15-24,1.9,0,0,0,-
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  25 Years +,0,3.9,2.9,5.4,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  25-64,0,3.9,2.7,5.3,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Male,  55 Years +,0,0,0,0,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,15 Years +,0,1.7,2.4,3.5,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  15-24,0,0,0,0,-
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  25 Years +,0,0,1.6,3.2,0
10-Feb,Canada,  Non-landed immigrants,    Unemployment,  Female,  25-64,0,0,1.6,3.2,0
